order_id,product_id,quantity,base_price,discount_rate,unit_price,subtotal
18018,186,2,89000,0.11,79210,158420
18019,133,5,16000,0.03,15520,77600
18019,168,4,8000,0.15,6800,27200
18019,111,5,10900,0.02,10680,53400
18019,157,2,18000,0.3,12600,25200
18019,5,3,180000,0.27,131400,394200
18020,92,1,3500,0.11,3120,3120
18020,97,2,8900,0.22,6940,13880
18021,93,4,13900,0.07,12930,51720
18021,135,5,9000,0.27,6570,32850
18022,96,5,19900,0.15,16920,84600
18023,148,2,14000,0.02,13720,27440
18023,84,5,39900,0.21,31520,157600
18023,97,5,8900,0.06,8370,41850
18024,193,5,29000,0.12,25520,127600
18025,159,3,15000,0.17,12450,37350
18025,68,2,35000,0.03,33950,67900
18025,150,1,12000,0.27,8760,8760
18025,35,4,8900,0.14,7650,30600
18026,8,4,99000,0.2,79200,316800
18027,19,5,120000,0.25,90000,450000
18028,112,3,15900,0.17,13200,39600
18029,133,3,16000,0.05,15200,45600
18029,200,2,28000,0.11,24920,49840
18030,140,2,33000,0.04,31680,63360
18030,179,1,39000,0.18,31980,31980
18031,167,1,59000,0.0,59000,59000
18031,22,5,99000,0.16,83160,415800
18031,90,1,15900,0.25,11920,11920
18032,28,2,530000,0.14,455800,911600
18032,52,2,15000,0.16,12600,25200
18032,96,5,19900,0.08,18310,91550
18032,83,2,24900,0.26,18430,36860
18033,161,3,29000,0.03,28130,84390
18033,46,1,5000,0.21,3950,3950
18034,18,3,320000,0.01,316800,950400
18034,36,3,6900,0.13,6000,18000
18034,73,1,79000,0.16,66360,66360
18034,187,5,650000,0.29,461500,2307500
18035,109,1,10900,0.1,9810,9810
18035,167,4,59000,0.23,45430,181720
18035,46,5,5000,0.01,4950,24750
18035,52,4,15000,0.27,10950,43800
18036,61,2,129000,0.3,90300,180600
18037,88,5,7900,0.12,6950,34750
18037,55,2,3000,0.14,2580,5160
18037,148,1,14000,0.0,14000,14000
18038,12,5,1350000,0.14,1161000,5805000
18039,9,2,250000,0.27,182500,365000
18040,11,2,1200000,0.19,972000,1944000
18040,32,3,13900,0.24,10560,31680
18040,102,4,21900,0.09,19930,79720
18041,44,1,3500,0.2,2800,2800
18041,93,4,13900,0.22,10840,43360
18042,126,1,15800,0.1,14220,14220
18042,158,5,9900,0.17,8220,41100
18043,22,4,99000,0.12,87120,348480
18043,128,4,13000,0.12,11440,45760
18043,4,2,820000,0.14,705200,1410400
18043,138,4,17800,0.08,16380,65520
18043,28,5,530000,0.15,450500,2252500
18044,161,1,29000,0.28,20880,20880
18045,75,3,29000,0.02,28420,85260
18045,39,1,8900,0.3,6230,6230
18045,14,3,850000,0.03,824500,2473500
18046,147,2,17000,0.27,12410,24820
18046,47,5,9900,0.05,9400,47000
18046,98,4,18900,0.24,14360,57440
18046,6,1,150000,0.0,150000,150000
18047,164,2,15000,0.05,14250,28500
18047,87,3,59000,0.27,43070,129210
18048,33,4,3000,0.05,2850,11400
18048,180,4,119000,0.23,91630,366520
18048,197,5,290000,0.16,243600,1218000
18049,116,1,6900,0.09,6280,6280
18049,162,2,20000,0.28,14400,28800
18049,23,4,45000,0.05,42750,171000
18049,19,3,120000,0.2,96000,288000
18049,108,2,6900,0.13,6000,12000
18050,31,3,29900,0.24,22720,68160
18050,104,1,9900,0.16,8320,8320
18050,198,5,49000,0.01,48510,242550
18050,107,4,4500,0.05,4280,17120
18050,145,2,15000,0.3,10500,21000
18051,98,2,18900,0.06,17770,35540
18052,157,1,18000,0.27,13140,13140
18052,65,4,59000,0.1,53100,212400
18052,61,2,129000,0.07,119970,239940
18052,112,5,15900,0.01,15740,78700
18052,183,4,25000,0.11,22250,89000
18053,31,3,29900,0.08,27510,82530
18053,193,4,29000,0.14,24940,99760
18054,104,4,9900,0.24,7520,30080
18055,82,4,129000,0.25,96750,387000
18055,115,2,5500,0.1,4950,9900
18055,36,3,6900,0.13,6000,18000
18056,74,4,9900,0.28,7130,28520
18057,46,2,5000,0.12,4400,8800
18057,62,1,89000,0.27,64970,64970
18057,76,5,19900,0.19,16120,80600
18058,167,2,59000,0.03,57230,114460
18058,170,4,9000,0.28,6480,25920
18058,199,3,39000,0.01,38610,115830
18059,153,5,9900,0.25,7420,37100
18059,144,1,15000,0.01,14850,14850
18059,97,5,8900,0.06,8370,41850
18060,190,1,59000,0.16,49560,49560
18060,34,3,5000,0.08,4600,13800
18060,2,5,750000,0.16,630000,3150000
18060,160,5,12900,0.24,9800,49000
18061,22,5,99000,0.16,83160,415800
18061,193,3,29000,0.19,23490,70470
18061,191,3,45000,0.1,40500,121500
18061,43,3,5000,0.0,5000,15000
18061,141,4,16000,0.11,14240,56960
18062,132,3,5000,0.28,3600,10800
18063,104,3,9900,0.23,7620,22860
18063,176,2,29900,0.2,23920,47840
18063,135,5,9000,0.26,6660,33300
18063,86,4,29900,0.2,23920,95680
18064,189,4,99000,0.09,90090,360360
18064,36,2,6900,0.23,5310,10620
18064,52,2,15000,0.01,14850,29700
18065,122,4,12000,0.2,9600,38400
18066,160,1,12900,0.26,9550,9550
18067,114,2,8900,0.04,8540,17080
18067,197,2,290000,0.11,258100,516200
18067,189,1,99000,0.16,83160,83160
18067,136,5,15000,0.15,12750,63750
18068,174,3,15000,0.27,10950,32850
18068,65,3,59000,0.16,49560,148680
18069,36,4,6900,0.24,5240,20960
18069,92,4,3500,0.23,2700,10800
18069,25,1,150000,0.17,124500,124500
18069,132,2,5000,0.2,4000,8000
18069,182,5,99000,0.05,94050,470250
18070,150,1,12000,0.06,11280,11280
18070,42,2,4500,0.1,4050,8100
18070,155,2,35000,0.29,24850,49700
18070,46,3,5000,0.02,4900,14700
18071,184,2,290000,0.25,217500,435000
18071,64,5,29900,0.11,26610,133050
18071,112,2,15900,0.14,13670,27340
18071,26,4,490000,0.27,357700,1430800
18071,96,1,19900,0.15,16920,16920
18072,140,4,33000,0.18,27060,108240
18072,84,1,39900,0.06,37510,37510
18073,118,5,4900,0.28,3530,17650
18074,100,2,7500,0.09,6820,13640
18074,92,3,3500,0.07,3260,9780
18075,97,1,8900,0.17,7390,7390
18075,135,2,9000,0.14,7740,15480
18076,163,5,5000,0.01,4950,24750
18076,75,2,29000,0.04,27840,55680
18076,140,2,33000,0.23,25410,50820
18076,112,2,15900,0.3,11130,22260
18077,120,4,6900,0.36,4420,17680
18078,90,2,15900,0.28,11450,22900
18079,143,4,13500,0.03,13100,52400
18079,60,1,18900,0.11,16820,16820
18079,132,5,5000,0.0,5000,25000
18080,149,5,18000,0.07,16740,83700
18080,101,1,19900,0.06,18710,18710
18081,83,5,24900,0.11,22160,110800
18081,81,4,19900,0.04,19100,76400
18081,62,4,89000,0.24,67640,270560
18081,100,2,7500,0.19,6080,12160
18082,142,5,4500,0.24,3420,17100
18082,116,5,6900,0.13,6000,30000
18083,127,5,13800,0.1,12420,62100
18083,125,3,4500,0.13,3920,11760
18083,48,2,8900,0.19,7210,14420
18083,135,2,9000,0.27,6570,13140
18083,82,5,129000,0.18,105780,528900
18084,165,1,49000,0.04,47040,47040
18085,192,2,79000,0.14,67940,135880
18085,37,3,7900,0.0,7900,23700
18085,114,3,8900,0.11,7920,23760
18085,25,5,150000,0.26,111000,555000
18086,189,2,99000,0.19,80190,160380
18086,67,4,39000,0.03,37830,151320
18086,185,1,59000,0.29,41890,41890
18087,153,3,9900,0.02,9700,29100
18088,182,2,99000,0.25,74250,148500
18088,46,3,5000,0.08,4600,13800
18088,119,1,12900,0.06,12130,12130
18088,165,2,49000,0.29,34790,69580
18088,153,1,9900,0.07,9210,9210
18089,26,2,490000,0.02,480200,960400
18089,89,2,8900,0.26,6590,13180
18090,129,4,17000,0.07,15810,63240
18090,109,3,10900,0.13,9480,28440
18091,52,3,15000,0.19,12150,36450
18092,109,5,10900,0.2,8720,43600
18093,149,2,18000,0.11,16020,32040
18093,110,2,14900,0.22,11620,23240
18094,33,2,3000,0.03,2910,5820
18094,66,3,89000,0.28,64080,192240
18094,141,3,16000,0.18,13120,39360
18095,82,1,129000,0.17,107070,107070
18095,36,5,6900,0.13,6000,30000
18096,106,3,3000,0.16,2520,7560
18096,45,3,4500,0.01,4460,13380
18096,33,1,3000,0.21,2370,2370
18097,153,2,9900,0.04,9500,19000
18097,170,2,9000,0.01,8910,17820
18097,63,3,15000,0.08,13800,41400
18098,23,2,45000,0.3,31500,63000
18098,155,2,35000,0.22,27300,54600
18098,6,2,150000,0.21,118500,237000
18099,112,3,15900,0.1,14310,42930
18099,27,4,390000,0.07,362700,1450800
18099,75,5,29000,0.09,26390,131950
18099,105,2,8900,0.28,6410,12820
18100,170,4,9000,0.44,5040,20160
18101,109,4,10900,0.25,8180,32720
18101,200,5,28000,0.29,19880,99400
18101,150,2,12000,0.19,9720,19440
18101,89,5,8900,0.27,6500,32500
18102,64,5,29900,0.19,24220,121100
18102,46,2,5000,0.09,4550,9100
18102,42,5,4500,0.24,3420,17100
18102,40,4,8000,0.01,7920,31680
18103,193,4,29000,0.23,22330,89320
18103,32,4,13900,0.29,9870,39480
18103,19,3,120000,0.05,114000,342000
18103,39,5,8900,0.01,8810,44050
18104,26,5,490000,0.08,450800,2254000
18104,151,3,19000,0.16,15960,47880
18105,112,2,15900,0.21,12560,25120
18105,126,3,15800,0.18,12960,38880
18105,159,2,15000,0.19,12150,24300
18105,97,3,8900,0.23,6850,20550
18105,192,2,79000,0.15,67150,134300
18106,161,2,29000,0.04,27840,55680
18106,165,2,49000,0.22,38220,76440
18106,128,4,13000,0.04,12480,49920
18106,129,1,17000,0.17,14110,14110
18106,72,2,69000,0.1,62100,124200
18107,139,1,23000,0.13,20010,20010
18107,56,2,17900,0.12,15750,31500
18107,115,1,5500,0.16,4620,4620
18107,188,4,49000,0.04,47040,188160
18108,172,1,7000,0.26,5180,5180
18109,34,4,5000,0.27,3650,14600
18109,151,1,19000,0.27,13870,13870
18109,13,1,1400000,0.06,1316000,1316000
18109,19,2,120000,0.02,117600,235200
18109,192,2,79000,0.17,65570,131140
18110,173,1,6000,0.24,4560,4560
18110,65,2,59000,0.19,47790,95580
18110,157,1,18000,0.15,15300,15300
18110,194,1,49000,0.03,47530,47530
18111,187,4,650000,0.03,630500,2522000
18112,77,2,59000,0.22,46020,92040
18113,168,1,8000,0.26,5920,5920
18113,98,4,18900,0.18,15500,62000
18113,19,4,120000,0.19,97200,388800
18113,166,3,9000,0.28,6480,19440
18114,89,5,8900,0.29,6320,31600
18114,33,5,3000,0.2,2400,12000
18114,34,2,5000,0.27,3650,7300
18114,197,5,290000,0.03,281300,1406500
18115,19,2,120000,0.28,86400,172800
18115,109,4,10900,0.07,10140,40560
18116,25,5,150000,0.03,145500,727500
18117,115,4,5500,0.06,5170,20680
18117,183,5,25000,0.04,24000,120000
18118,135,5,9000,0.03,8730,43650
18118,12,2,1350000,0.14,1161000,2322000
18118,145,5,15000,0.03,14550,72750
18118,129,1,17000,0.0,17000,17000
18118,122,3,12000,0.14,10320,30960
18119,146,2,14000,0.21,11060,22120
18119,152,3,22000,0.06,20680,62040
18119,111,2,10900,0.04,10460,20920
18119,44,2,3500,0.17,2900,5800
18119,147,3,17000,0.1,15300,45900
18120,56,5,17900,0.47,9490,47450
18120,149,5,18000,0.27,13140,65700
18120,166,5,9000,0.18,7380,36900
18120,172,2,7000,0.43,3990,7980
18120,140,5,33000,0.27,24090,120450
18121,67,2,39000,0.12,34320,68640
18121,72,1,69000,0.29,48990,48990
18121,77,4,59000,0.28,42480,169920
18122,64,3,29900,0.06,28110,84330
18123,159,3,15000,0.21,11850,35550
18123,102,2,21900,0.13,19050,38100
18124,143,4,13500,0.18,11070,44280
18124,92,4,3500,0.15,2980,11920
18125,94,1,4500,0.08,4140,4140
18126,65,2,59000,0.05,56050,112100
18126,106,4,3000,0.23,2310,9240
18126,2,5,750000,0.23,577500,2887500
18127,196,1,299000,0.08,275080,275080
18128,36,5,6900,0.05,6560,32800
18129,143,3,13500,0.13,11740,35220
18129,9,3,250000,0.09,227500,682500
18129,154,4,45000,0.12,39600,158400
18130,73,3,79000,0.02,77420,232260
18130,177,1,25000,0.07,23250,23250
18130,198,2,49000,0.2,39200,78400
18130,132,4,5000,0.29,3550,14200
18131,166,1,9000,0.14,7740,7740
18131,29,3,1350000,0.05,1282500,3847500
18131,45,2,4500,0.07,4180,8360
18131,64,1,29900,0.12,26310,26310
18131,131,4,13000,0.22,10140,40560
18132,198,5,49000,0.29,34790,173950
18132,200,3,28000,0.09,25480,76440
18132,135,4,9000,0.16,7560,30240
18133,127,4,13800,0.26,10210,40840
18133,12,5,1350000,0.02,1323000,6615000
18133,95,1,3900,0.06,3670,3670
18133,122,3,12000,0.26,8880,26640
18134,168,2,8000,0.17,6640,13280
18134,40,3,8000,0.16,6720,20160
18135,75,4,29000,0.21,22910,91640
18135,48,3,8900,0.27,6500,19500
18135,97,1,8900,0.18,7300,7300
18136,9,2,250000,0.08,230000,460000
18136,60,2,18900,0.05,17960,35920
18136,194,1,49000,0.12,43120,43120
18136,150,3,12000,0.21,9480,28440
18137,57,4,2000,0.04,1920,7680
18137,158,4,9900,0.18,8120,32480
18137,121,5,13800,0.07,12830,64150
18137,110,1,14900,0.11,13260,13260
18138,17,3,750000,0.04,720000,2160000
18138,10,3,450000,0.3,315000,945000
18139,185,5,59000,0.26,43660,218300
18139,106,5,3000,0.09,2730,13650
18139,35,4,8900,0.15,7560,30240
18140,38,1,4000,0.13,3480,3480
18140,25,4,150000,0.01,148500,594000
18140,185,1,59000,0.11,52510,52510
18141,99,2,3800,0.06,3570,7140
18142,125,1,4500,0.1,4050,4050
18142,189,2,99000,0.16,83160,166320
18142,35,5,8900,0.12,7830,39150
18142,138,2,17800,0.27,12990,25980
18142,185,5,59000,0.06,55460,277300
18143,74,4,9900,0.22,7720,30880
18143,122,4,12000,0.26,8880,35520
18143,96,5,19900,0.04,19100,95500
18143,197,5,290000,0.04,278400,1392000
18144,195,1,12900,0.29,9160,9160
18145,122,4,12000,0.13,10440,41760
18145,14,5,850000,0.06,799000,3995000
18145,96,5,19900,0.03,19300,96500
18145,35,1,8900,0.05,8460,8460
18146,106,2,3000,0.16,2520,5040
18146,72,2,69000,0.01,68310,136620
18146,134,1,14000,0.3,9800,9800
18147,83,1,24900,0.0,24900,24900
18147,25,4,150000,0.17,124500,498000
18147,86,2,29900,0.2,23920,47840
18147,195,5,12900,0.06,12130,60650
18147,88,2,7900,0.04,7580,15160
18148,67,2,39000,0.28,28080,56160
18148,187,1,650000,0.22,507000,507000
18148,121,3,13800,0.22,10760,32280
18148,123,2,18000,0.02,17640,35280
18148,32,2,13900,0.04,13340,26680
18149,110,3,14900,0.23,11470,34410
18150,14,4,850000,0.24,646000,2584000
18150,60,1,18900,0.16,15880,15880
18151,132,2,5000,0.07,4650,9300
18151,91,2,3800,0.26,2810,5620
18151,40,5,8000,0.23,6160,30800
18151,194,1,49000,0.29,34790,34790
18152,35,5,8900,0.25,6680,33400
18152,191,3,45000,0.04,43200,129600
18153,124,3,22000,0.24,16720,50160
18153,108,5,6900,0.01,6830,34150
18153,62,1,89000,0.04,85440,85440
18154,71,1,49000,0.03,47530,47530
18155,148,3,14000,0.16,11760,35280
18156,107,3,4500,0.25,3380,10140
18156,131,1,13000,0.18,10660,10660
18156,116,3,6900,0.07,6420,19260
18156,52,5,15000,0.16,12600,63000
18156,43,3,5000,0.05,4750,14250
18157,144,5,15000,0.29,10650,53250
18157,78,5,29000,0.09,26390,131950
18157,189,4,99000,0.28,71280,285120
18157,76,5,19900,0.15,16920,84600
18157,99,5,3800,0.17,3150,15750
18158,27,5,390000,0.21,308100,1540500
18158,150,2,12000,0.27,8760,17520
18158,65,5,59000,0.27,43070,215350
18158,157,1,18000,0.21,14220,14220
18159,137,2,17800,0.04,17090,34180
18159,14,3,850000,0.16,714000,2142000
18159,56,1,17900,0.0,17900,17900
18160,1,1,550000,0.0,550000,550000
18160,115,2,5500,0.21,4340,8680
18161,99,5,3800,0.18,3120,15600
18162,119,1,12900,0.1,11610,11610
18162,165,1,49000,0.05,46550,46550
18162,104,4,9900,0.25,7420,29680
18162,22,1,99000,0.2,79200,79200
18163,104,3,9900,0.28,7130,21390
18163,64,3,29900,0.13,26010,78030
18163,137,3,17800,0.14,15310,45930
18163,59,2,4000,0.04,3840,7680
18164,19,4,120000,0.29,85200,340800
18164,87,2,59000,0.22,46020,92040
18164,17,3,750000,0.07,697500,2092500
18165,43,3,5000,0.15,4250,12750
18165,48,1,8900,0.19,7210,7210
18165,158,1,9900,0.3,6930,6930
18166,73,2,79000,0.02,77420,154840
18166,41,5,2000,0.05,1900,9500
18166,26,1,490000,0.29,347900,347900
18167,149,5,18000,0.17,14940,74700
18168,144,2,15000,0.11,13350,26700
18169,10,3,450000,0.13,391500,1174500
18169,150,3,12000,0.09,10920,32760
18170,51,5,12900,0.0,12900,64500
18170,171,2,12000,0.28,8640,17280
18170,174,5,15000,0.22,11700,58500
18170,105,2,8900,0.18,7300,14600
18171,38,3,4000,0.18,3280,9840
18172,53,3,10900,0.24,8280,24840
18172,153,1,9900,0.12,8710,8710
18172,2,4,750000,0.22,585000,2340000
18172,67,4,39000,0.27,28470,113880
18172,149,3,18000,0.29,12780,38340
18173,141,3,16000,0.29,11360,34080
18173,64,5,29900,0.15,25420,127100
18173,107,4,4500,0.04,4320,17280
18173,188,2,49000,0.2,39200,78400
18174,46,5,5000,0.11,4450,22250
18174,18,1,320000,0.14,275200,275200
18174,93,5,13900,0.25,10420,52100
18175,79,1,39000,0.19,31590,31590
18175,80,3,29000,0.3,20300,60900
18176,131,1,13000,0.1,11700,11700
18176,198,3,49000,0.02,48020,144060
18177,76,1,19900,0.0,19900,19900
18178,9,4,250000,0.29,177500,710000
18178,116,4,6900,0.27,5040,20160
18178,153,3,9900,0.2,7920,23760
18178,119,1,12900,0.17,10710,10710
18178,48,1,8900,0.05,8460,8460
18179,164,3,15000,0.07,13950,41850
18180,199,5,39000,0.26,28860,144300
18180,16,1,650000,0.23,500500,500500
18180,88,5,7900,0.22,6160,30800
18180,127,4,13800,0.22,10760,43040
18181,98,1,18900,0.27,13800,13800
18181,120,5,6900,0.03,6690,33450
18181,132,2,5000,0.04,4800,9600
18181,181,4,79000,0.21,62410,249640
18182,192,3,79000,0.26,58460,175380
18183,92,2,3500,0.18,2870,5740
18183,200,2,28000,0.23,21560,43120
18184,53,3,10900,0.17,9050,27150
18184,81,3,19900,0.29,14130,42390
18184,139,3,23000,0.23,17710,53130
18184,39,4,8900,0.28,6410,25640
18184,93,5,13900,0.13,12090,60450
18185,112,4,15900,0.03,15420,61680
18186,132,2,5000,0.27,3650,7300
18186,46,1,5000,0.14,4300,4300
18186,66,2,89000,0.08,81880,163760
18186,171,5,12000,0.25,9000,45000
18187,174,3,15000,0.18,12300,36900
18187,70,3,79000,0.17,65570,196710
18187,146,3,14000,0.06,13160,39480
18187,138,1,17800,0.09,16200,16200
18187,78,2,29000,0.15,24650,49300
18188,137,5,17800,0.03,17270,86350
18188,139,5,23000,0.04,22080,110400
18188,64,5,29900,0.06,28110,140550
18188,73,2,79000,0.28,56880,113760
18189,159,4,15000,0.23,11550,46200
18189,6,3,150000,0.17,124500,373500
18190,151,3,19000,0.25,14250,42750
18190,128,4,13000,0.22,10140,40560
18190,1,3,550000,0.05,522500,1567500
18190,55,2,3000,0.27,2190,4380
18190,30,4,1400000,0.22,1092000,4368000
18191,71,3,49000,0.21,38710,116130
18191,90,3,15900,0.09,14470,43410
18191,199,4,39000,0.18,31980,127920
18191,125,4,4500,0.11,4000,16000
18191,25,4,150000,0.08,138000,552000
18192,179,3,39000,0.09,35490,106470
18193,186,5,89000,0.07,82770,413850
18193,151,2,19000,0.04,18240,36480
18193,58,5,5000,0.17,4150,20750
18194,124,5,22000,0.04,21120,105600
18194,130,4,13000,0.13,11310,45240
18194,68,1,35000,0.16,29400,29400
18194,45,1,4500,0.05,4280,4280
18194,62,4,89000,0.04,85440,341760
18195,11,2,1200000,0.02,1176000,2352000
18196,117,4,7900,0.24,6000,24000
18196,22,4,99000,0.08,91080,364320
18196,136,2,15000,0.06,14100,28200
18196,172,5,7000,0.25,5250,26250
18196,192,4,79000,0.21,62410,249640
18197,190,1,59000,0.14,50740,50740
18197,17,4,750000,0.04,720000,2880000
18198,155,2,35000,0.2,28000,56000
18198,70,2,79000,0.24,60040,120080
18198,107,3,4500,0.29,3200,9600
18198,35,5,8900,0.09,8100,40500
18199,85,4,69000,0.17,57270,229080
18200,63,2,15000,0.08,13800,27600
18200,22,4,99000,0.29,70290,281160
18200,49,1,6000,0.1,5400,5400
18201,3,5,530000,0.23,408100,2040500
18201,17,1,750000,0.24,570000,570000
18202,123,4,18000,0.09,16380,65520
18202,150,2,12000,0.09,10920,21840
18202,148,2,14000,0.05,13300,26600
18202,95,2,3900,0.25,2920,5840
18202,13,1,1400000,0.2,1120000,1120000
18203,85,1,69000,0.22,53820,53820
18203,142,3,4500,0.08,4140,12420
18203,177,1,25000,0.25,18750,18750
18203,11,2,1200000,0.26,888000,1776000
18204,19,4,120000,0.09,109200,436800
18204,24,2,38000,0.0,38000,76000
18205,114,2,8900,0.04,8540,17080
18206,77,1,59000,0.14,50740,50740
18206,92,2,3500,0.1,3150,6300
18207,57,4,2000,0.18,1640,6560
18207,123,4,18000,0.07,16740,66960
18207,127,1,13800,0.29,9800,9800
18208,17,3,750000,0.13,652500,1957500
18208,197,5,290000,0.02,284200,1421000
18208,124,4,22000,0.21,17380,69520
18208,194,1,49000,0.01,48510,48510
18208,104,3,9900,0.09,9010,27030
18209,142,3,4500,0.16,3780,11340
18209,188,3,49000,0.17,40670,122010
18209,54,4,8900,0.17,7390,29560
18209,44,3,3500,0.09,3180,9540
18210,73,1,79000,0.28,56880,56880
18211,161,5,29000,0.0,29000,145000
18211,126,3,15800,0.28,11380,34140
18211,1,5,550000,0.19,445500,2227500
18212,131,3,13000,0.16,10920,32760
18212,63,3,15000,0.01,14850,44550
18212,199,2,39000,0.28,28080,56160
18212,161,1,29000,0.28,20880,20880
18213,18,4,320000,0.03,310400,1241600
18213,43,5,5000,0.12,4400,22000
18213,74,4,9900,0.13,8610,34440
18213,41,5,2000,0.21,1580,7900
18213,96,3,19900,0.03,19300,57900
18214,102,4,21900,0.18,17960,71840
18214,68,5,35000,0.1,31500,157500
18214,85,1,69000,0.0,69000,69000
18214,50,4,4000,0.26,2960,11840
18214,146,1,14000,0.04,13440,13440
18215,120,4,6900,0.15,5860,23440
18216,153,1,9900,0.18,8120,8120
18216,44,1,3500,0.4,2100,2100
18216,199,3,39000,0.14,33540,100620
18216,46,3,5000,0.47,2650,7950
18216,173,4,6000,0.16,5040,20160
18217,128,4,13000,0.13,11310,45240
18217,26,2,490000,0.19,396900,793800
18217,132,4,5000,0.09,4550,18200
18217,105,1,8900,0.2,7120,7120
18217,2,3,750000,0.02,735000,2205000
18218,9,5,250000,0.19,202500,1012500
18218,72,5,69000,0.26,51060,255300
18218,197,5,290000,0.04,278400,1392000
18218,125,5,4500,0.16,3780,18900
18218,96,5,19900,0.14,17110,85550
18219,143,4,13500,0.16,11340,45360
18219,4,1,820000,0.28,590400,590400
18219,167,4,59000,0.12,51920,207680
18219,33,3,3000,0.19,2430,7290
18220,125,3,4500,0.28,3240,9720
18220,106,2,3000,0.12,2640,5280
18220,187,5,650000,0.26,481000,2405000
18220,92,4,3500,0.2,2800,11200
18221,196,2,299000,0.29,212290,424580
18222,146,5,14000,0.29,9940,49700
18222,15,3,290000,0.04,278400,835200
18222,144,1,15000,0.09,13650,13650
18222,98,1,18900,0.19,15310,15310
18223,194,5,49000,0.24,37240,186200
18223,166,1,9000,0.23,6930,6930
18223,133,4,16000,0.2,12800,51200
18223,157,2,18000,0.17,14940,29880
18224,124,2,22000,0.04,21120,42240
18224,172,1,7000,0.12,6160,6160
18225,18,2,320000,0.24,243200,486400
18226,58,3,5000,0.29,3550,10650
18226,56,5,17900,0.15,15220,76100
18226,156,2,8900,0.29,6320,12640
18227,28,2,530000,0.05,503500,1007000
18228,170,5,9000,0.2,7200,36000
18228,101,5,19900,0.17,16520,82600
18229,28,5,530000,0.32,360400,1802000
18229,169,5,8000,0.35,5200,26000
18230,159,3,15000,0.06,14100,42300
18230,125,2,4500,0.03,4360,8720
18231,4,1,820000,0.01,811800,811800
18231,145,4,15000,0.16,12600,50400
18231,97,3,8900,0.15,7560,22680
18231,27,3,390000,0.28,280800,842400
18231,55,3,3000,0.06,2820,8460
18232,132,3,5000,0.09,4550,13650
18232,121,5,13800,0.14,11870,59350
18232,20,1,130000,0.18,106600,106600
18233,135,3,9000,0.06,8460,25380
18233,180,5,119000,0.14,102340,511700
18233,184,4,290000,0.27,211700,846800
18233,88,3,7900,0.01,7820,23460
18233,113,5,19900,0.12,17510,87550
18234,61,5,129000,0.19,104490,522450
18234,56,1,17900,0.32,12170,12170
18234,176,3,29900,0.1,26910,80730
18234,148,4,14000,0.21,11060,44240
18235,112,3,15900,0.21,12560,37680
18235,63,5,15000,0.06,14100,70500
18235,184,3,290000,0.28,208800,626400
18235,93,4,13900,0.29,9870,39480
18235,15,1,290000,0.29,205900,205900
18236,59,1,4000,0.21,3160,3160
18237,18,2,320000,0.07,297600,595200
18237,5,3,180000,0.1,162000,486000
18237,186,3,89000,0.25,66750,200250
18237,38,5,4000,0.11,3560,17800
18237,98,4,18900,0.19,15310,61240
18238,49,2,6000,0.23,4620,9240
18238,87,1,59000,0.03,57230,57230
18238,81,2,19900,0.15,16920,33840
18239,115,4,5500,0.21,4340,17360
18239,172,5,7000,0.01,6930,34650
18239,136,5,15000,0.28,10800,54000
18239,141,3,16000,0.0,16000,48000
18240,1,4,550000,0.23,423500,1694000
18240,95,4,3900,0.19,3160,12640
18240,200,1,28000,0.19,22680,22680
18240,160,3,12900,0.21,10190,30570
18240,113,3,19900,0.2,15920,47760
18241,186,5,89000,0.23,68530,342650
18242,186,5,89000,0.23,68530,342650
18242,62,5,89000,0.28,64080,320400
18242,23,2,45000,0.15,38250,76500
18242,191,2,45000,0.29,31950,63900
18243,75,4,29000,0.19,23490,93960
18243,30,1,1400000,0.13,1218000,1218000
18244,65,3,59000,0.16,49560,148680
18244,11,1,1200000,0.21,948000,948000
18244,44,3,3500,0.18,2870,8610
18245,82,4,129000,0.06,121260,485040
18245,172,2,7000,0.02,6860,13720
18246,4,1,820000,0.05,779000,779000
18247,128,2,13000,0.02,12740,25480
18247,73,4,79000,0.24,60040,240160
18248,173,4,6000,0.15,5100,20400
18249,176,1,29900,0.28,21530,21530
18249,85,1,69000,0.23,53130,53130
18249,171,1,12000,0.01,11880,11880
18249,20,4,130000,0.25,97500,390000
18250,162,1,20000,0.29,14200,14200
18250,194,4,49000,0.03,47530,190120
18250,181,3,79000,0.15,67150,201450
18251,58,3,5000,0.23,3850,11550
18252,173,3,6000,0.22,4680,14040
18252,79,1,39000,0.38,24180,24180
18252,152,5,22000,0.21,17380,86900
18252,13,4,1400000,0.32,952000,3808000
18253,129,3,17000,0.28,12240,36720
18253,171,2,12000,0.24,9120,18240
18253,29,2,1350000,0.07,1255500,2511000
18253,173,5,6000,0.21,4740,23700
18253,178,2,29000,0.28,20880,41760
18254,178,4,29000,0.33,19430,77720
18254,163,4,5000,0.25,3750,15000
18254,40,5,8000,0.2,6400,32000
18254,147,5,17000,0.22,13260,66300
18254,90,3,15900,0.32,10810,32430
18255,136,4,15000,0.36,9600,38400
18256,104,2,9900,0.12,8710,17420
18256,31,1,29900,0.3,20930,20930
18256,175,5,29000,0.3,20300,101500
18256,110,2,14900,0.1,13410,26820
18257,101,4,19900,0.15,16920,67680
18257,152,4,22000,0.11,19580,78320
18257,53,2,10900,0.21,8610,17220
18258,132,1,5000,0.01,4950,4950
