review_id,order_id,product_id,rating,review_text,review_date
3098,26272,154,1,친구한테 선물했는데 좋아합니다.,2022-06-25 18:52:03
3099,26276,55,3,품질이 생각보다 별로였어요.,2023-10-20 10:17:00
3100,26299,180,4,가격 대비 만족합니다.,2023-11-28 17:59:57
3101,26311,28,4,품질이 생각보다 별로였어요.,2022-03-17 08:51:30
3102,26330,113,1,배송이 너무 늦었어요.,2023-03-05 08:04:07
3103,26331,148,2,가격 대비 만족합니다.,2022-09-30 00:27:27
3104,26335,103,2,배송이 너무 늦었어요.,2022-04-03 03:42:53
3105,26340,21,1,가성비 괜찮네요.,2023-04-09 15:52:19
3106,26343,180,3,친구한테 선물했는데 좋아합니다.,2022-04-19 04:29:11
3107,26351,68,3,재구매 의사 있습니다!,2022-06-26 19:41:56
3108,26357,92,1,품질이 생각보다 별로였어요.,2022-03-18 22:13:16
3109,26367,188,3,친구한테 선물했는데 좋아합니다.,2023-04-03 19:51:18
3110,26372,82,5,포장 상태가 아쉬웠습니다.,2023-06-04 08:41:38
3111,26387,149,4,친구한테 선물했는데 좋아합니다.,2022-11-23 14:23:34
3112,26390,72,5,배송이 빨라서 좋았어요.,2023-04-26 03:18:46
3113,26391,104,4,가격 대비 만족합니다.,2023-05-12 06:59:55
3114,26392,115,2,가격 대비 만족합니다.,2022-04-28 03:25:26
3115,26402,161,5,배송이 너무 늦었어요.,2022-02-28 08:08:50
3116,26409,36,1,재구매 의사 있습니다!,2022-08-05 01:00:54
3117,26441,107,4,가격 대비 만족합니다.,2022-11-24 05:29:14
3118,26458,105,1,배송이 빨라서 좋았어요.,2023-10-08 01:01:20
3119,26463,54,4,가격 대비 만족합니다.,2022-04-27 23:36:33
3120,26480,5,4,가격 대비 만족합니다.,2023-04-09 06:47:15
3121,26485,178,2,친구한테 선물했는데 좋아합니다.,2022-08-10 14:02:34
3122,26487,71,2,포장 상태가 아쉬웠습니다.,2022-07-25 19:24:33
3123,26492,174,2,재구매 의사 있습니다!,2022-09-03 03:00:39
3124,26501,189,3,배송이 너무 늦었어요.,2023-01-05 06:06:07
3125,26508,129,5,배송이 빨라서 좋았어요.,2022-09-14 10:51:47
3126,26523,51,1,가격 대비 만족합니다.,2022-08-21 07:43:08
3127,26534,141,1,가성비 괜찮네요.,2023-10-15 14:39:22
3128,26536,126,4,재구매 의사 있습니다!,2022-12-02 12:19:46
3129,26559,182,2,가격 대비 만족합니다.,2022-06-21 17:58:13
3130,26571,120,2,친구한테 선물했는데 좋아합니다.,2023-12-18 08:14:49
3131,26577,87,5,배송이 빨라서 좋았어요.,2022-03-06 02:26:10
3132,26598,50,3,품질이 생각보다 별로였어요.,2023-10-01 05:17:58
3133,26608,18,3,배송이 빨라서 좋았어요.,2022-03-24 13:22:10
3134,26613,70,2,배송이 너무 늦었어요.,2022-07-08 20:15:42
3135,26618,158,5,포장 상태가 아쉬웠습니다.,2022-12-28 21:07:05
3136,26621,133,1,가격 대비 만족합니다.,2023-11-09 14:26:00
3137,26627,184,4,가성비 괜찮네요.,2023-02-18 03:10:28
3138,26633,99,1,품질이 생각보다 별로였어요.,2023-08-08 03:17:14
3139,26636,176,3,재구매 의사 있습니다!,2022-07-18 14:08:48
3140,26654,190,5,배송이 빨라서 좋았어요.,2023-06-23 17:25:17
3141,26656,102,3,품질이 생각보다 별로였어요.,2023-11-28 17:23:50
3142,26663,197,2,가격 대비 만족합니다.,2023-08-20 12:28:28
3143,26669,60,4,배송이 빨라서 좋았어요.,2022-12-27 21:00:05
3144,26682,176,2,친구한테 선물했는데 좋아합니다.,2022-03-04 09:29:00
3145,26687,12,5,품질이 생각보다 별로였어요.,2023-07-13 21:05:35
3146,26689,10,1,재구매 의사 있습니다!,2023-10-31 12:05:15
3147,26697,68,4,친구한테 선물했는데 좋아합니다.,2023-12-28 12:52:21
3148,26699,147,4,배송이 너무 늦었어요.,2023-11-06 02:45:21
3149,26715,12,1,친구한테 선물했는데 좋아합니다.,2022-02-27 00:00:45
3150,26726,9,5,배송이 빨라서 좋았어요.,2023-10-26 11:38:05
3151,26758,173,4,품질이 생각보다 별로였어요.,2024-01-15 21:57:53
3152,26765,35,2,배송이 빨라서 좋았어요.,2023-03-19 18:14:28
3153,26766,139,3,재구매 의사 있습니다!,2022-04-12 04:18:14
3154,26779,135,5,가격 대비 만족합니다.,2023-05-28 07:16:34
3155,26796,187,2,포장 상태가 아쉬웠습니다.,2022-10-19 15:03:06
3156,26797,189,2,배송이 빨라서 좋았어요.,2023-01-19 02:21:51
3157,26804,144,2,친구한테 선물했는데 좋아합니다.,2023-05-12 19:52:17
3158,26808,187,5,가격 대비 만족합니다.,2023-03-04 13:07:35
3159,26809,71,4,배송이 너무 늦었어요.,2023-02-26 08:03:26
3160,26812,101,5,배송이 너무 늦었어요.,2022-07-19 11:42:23
3161,26831,50,3,가격 대비 만족합니다.,2023-12-23 02:56:06
3162,26835,192,5,재구매 의사 있습니다!,2022-10-24 01:46:37
3163,26838,173,5,배송이 빨라서 좋았어요.,2022-12-07 11:49:30
3164,26846,56,1,친구한테 선물했는데 좋아합니다.,2023-07-12 01:13:19
3165,26849,104,5,가격 대비 만족합니다.,2023-05-28 20:43:29
3166,26852,4,3,배송이 너무 늦었어요.,2023-12-17 04:11:00
3167,26868,96,5,배송이 너무 늦었어요.,2024-01-07 01:36:08
3168,26873,119,1,가격 대비 만족합니다.,2023-09-05 23:19:34
3169,26887,176,5,포장 상태가 아쉬웠습니다.,2022-03-09 06:34:38
3170,26894,38,5,재구매 의사 있습니다!,2022-02-21 22:29:34
3171,26910,74,3,배송이 빨라서 좋았어요.,2024-01-05 17:46:30
3172,26914,167,2,배송이 너무 늦었어요.,2023-03-14 17:10:05
3173,26923,106,2,재구매 의사 있습니다!,2023-02-23 20:42:03
3174,26935,83,5,품질이 생각보다 별로였어요.,2023-09-01 12:14:47
3175,26957,144,4,배송이 빨라서 좋았어요.,2023-06-20 05:13:46
3176,26965,65,1,가격 대비 만족합니다.,2022-09-14 21:29:19
3177,26966,194,1,재구매 의사 있습니다!,2022-08-08 16:06:14
3178,26967,34,4,포장 상태가 아쉬웠습니다.,2022-07-22 04:22:04
3179,26985,94,2,품질이 생각보다 별로였어요.,2022-04-26 12:06:26
3180,26986,61,4,가격 대비 만족합니다.,2023-05-01 16:13:07
3181,26987,111,4,친구한테 선물했는데 좋아합니다.,2023-09-12 16:43:40
3182,26999,65,5,재구매 의사 있습니다!,2022-02-12 18:31:23
3183,27009,110,4,가성비 괜찮네요.,2023-10-01 21:53:08
3184,27011,38,5,배송이 너무 늦었어요.,2023-10-03 07:01:30
3185,27018,100,5,친구한테 선물했는데 좋아합니다.,2023-01-20 14:36:17
3186,27037,78,1,가격 대비 만족합니다.,2022-02-10 02:50:30
3187,27047,67,3,배송이 너무 늦었어요.,2023-03-04 07:55:48
3188,27057,5,5,포장 상태가 아쉬웠습니다.,2022-11-24 04:17:07
3189,27061,26,5,배송이 빨라서 좋았어요.,2022-05-23 10:33:57
3190,27062,28,3,배송이 너무 늦었어요.,2022-12-21 09:18:09
3191,27081,142,4,배송이 빨라서 좋았어요.,2022-11-15 08:24:44
3192,27086,31,5,배송이 너무 늦었어요.,2022-11-29 15:59:09
3193,27089,198,4,친구한테 선물했는데 좋아합니다.,2023-01-22 03:33:17
3194,27091,59,5,가격 대비 만족합니다.,2023-03-15 06:38:16
3195,27092,24,5,배송이 빨라서 좋았어요.,2022-05-11 07:37:58
3196,27116,4,2,친구한테 선물했는데 좋아합니다.,2022-09-13 22:27:28
3197,27120,188,3,포장 상태가 아쉬웠습니다.,2023-06-26 13:28:46
3198,27125,183,1,친구한테 선물했는데 좋아합니다.,2022-12-17 13:24:59
3199,27131,158,3,가격 대비 만족합니다.,2022-11-07 03:32:11
3200,27134,6,5,친구한테 선물했는데 좋아합니다.,2024-01-03 12:44:46
3201,27135,123,3,친구한테 선물했는데 좋아합니다.,2022-02-05 09:31:35
3202,27142,90,3,품질이 생각보다 별로였어요.,2022-08-19 08:48:51
3203,27144,151,5,재구매 의사 있습니다!,2022-01-16 18:38:50
3204,27152,41,5,배송이 빨라서 좋았어요.,2022-04-07 01:45:59
3205,27164,3,1,친구한테 선물했는데 좋아합니다.,2023-06-12 05:44:51
3206,27170,60,4,배송이 빨라서 좋았어요.,2023-08-22 19:45:57
3207,27198,88,5,가격 대비 만족합니다.,2023-05-09 07:07:29
3208,27204,12,4,포장 상태가 아쉬웠습니다.,2022-12-30 10:38:02
3209,27221,7,1,친구한테 선물했는데 좋아합니다.,2023-03-25 02:54:28
3210,27251,164,3,가격 대비 만족합니다.,2023-10-23 06:37:03
3211,27257,87,5,배송이 너무 늦었어요.,2022-07-26 03:13:19
3212,27258,1,4,가성비 괜찮네요.,2023-10-12 12:33:38
3213,27263,144,4,가격 대비 만족합니다.,2022-04-15 12:18:01
3214,27275,161,4,재구매 의사 있습니다!,2022-04-27 04:38:12
3215,27285,78,4,배송이 너무 늦었어요.,2022-09-14 12:17:12
3216,27287,1,2,배송이 너무 늦었어요.,2023-05-02 00:46:32
3217,27300,94,1,재구매 의사 있습니다!,2022-11-03 07:17:57
3218,27308,154,1,가격 대비 만족합니다.,2023-10-31 11:11:47
3219,27312,47,5,가성비 괜찮네요.,2022-01-29 21:38:45
3220,27335,183,3,친구한테 선물했는데 좋아합니다.,2022-03-14 21:29:26
3221,27362,52,3,가격 대비 만족합니다.,2022-01-28 14:13:58
3222,27366,179,2,품질이 생각보다 별로였어요.,2022-02-09 05:20:47
3223,27368,156,5,친구한테 선물했는데 좋아합니다.,2024-01-18 02:29:02
3224,27369,142,4,재구매 의사 있습니다!,2023-09-16 15:06:05
3225,27370,80,2,친구한테 선물했는데 좋아합니다.,2022-11-15 08:13:07
3226,27373,132,5,품질이 생각보다 별로였어요.,2023-10-08 02:14:32
3227,27383,33,5,가성비 괜찮네요.,2023-11-24 22:47:41
3228,27394,183,3,배송이 빨라서 좋았어요.,2022-03-09 00:11:13
3229,27419,170,2,포장 상태가 아쉬웠습니다.,2023-10-21 18:49:39
3230,27431,2,3,가격 대비 만족합니다.,2023-10-20 03:51:00
3231,27446,151,3,배송이 너무 늦었어요.,2022-07-05 23:16:16
3232,27449,53,1,재구매 의사 있습니다!,2023-08-31 16:13:02
3233,27466,177,5,가성비 괜찮네요.,2023-06-03 15:25:54
3234,27469,197,1,가격 대비 만족합니다.,2022-04-08 21:22:39
3235,27474,46,4,품질이 생각보다 별로였어요.,2022-04-05 10:30:40
3236,27480,127,3,배송이 너무 늦었어요.,2022-11-06 00:36:28
3237,27484,68,2,가격 대비 만족합니다.,2022-08-06 06:55:11
3238,27509,51,5,친구한테 선물했는데 좋아합니다.,2023-02-09 13:54:02
3239,27515,125,2,가성비 괜찮네요.,2023-06-11 07:46:18
3240,27525,63,1,품질이 생각보다 별로였어요.,2022-10-18 02:19:11
3241,27526,7,4,배송이 빨라서 좋았어요.,2022-12-04 02:11:01
3242,27535,31,2,품질이 생각보다 별로였어요.,2022-07-11 13:21:14
3243,27539,41,2,가격 대비 만족합니다.,2022-08-05 23:08:02
3244,27552,147,3,포장 상태가 아쉬웠습니다.,2023-03-17 19:27:55
3245,27554,96,5,친구한테 선물했는데 좋아합니다.,2023-04-11 05:23:16
3246,27558,23,2,가격 대비 만족합니다.,2022-10-09 10:37:25
3247,27563,176,3,품질이 생각보다 별로였어요.,2022-07-12 23:40:11
3248,27566,127,1,가성비 괜찮네요.,2023-08-19 07:53:45
3249,27572,6,2,배송이 너무 늦었어요.,2022-12-06 16:01:45
3250,27576,95,3,가격 대비 만족합니다.,2022-02-12 02:33:38
3251,27577,163,4,품질이 생각보다 별로였어요.,2022-06-22 16:04:23
3252,27587,47,1,품질이 생각보다 별로였어요.,2022-07-27 21:49:03
3253,27589,177,3,친구한테 선물했는데 좋아합니다.,2023-11-11 08:53:57
3254,27590,67,4,가성비 괜찮네요.,2023-01-16 16:25:21
3255,27591,83,3,포장 상태가 아쉬웠습니다.,2022-04-05 16:32:17
3256,27603,83,5,가격 대비 만족합니다.,2023-04-07 13:38:04
3257,27605,177,5,친구한테 선물했는데 좋아합니다.,2023-05-15 02:49:20
3258,27609,119,1,배송이 너무 늦었어요.,2023-03-09 07:10:58
3259,27619,26,3,가격 대비 만족합니다.,2023-08-30 10:27:59
3260,27626,18,2,배송이 빨라서 좋았어요.,2022-08-29 18:49:49
3261,27627,165,4,배송이 너무 늦었어요.,2022-07-04 03:14:17
3262,27629,61,2,품질이 생각보다 별로였어요.,2022-03-14 19:26:07
3263,27631,72,2,배송이 빨라서 좋았어요.,2022-05-12 03:23:49
3264,27633,54,2,포장 상태가 아쉬웠습니다.,2022-08-17 13:27:34
3265,27635,169,4,가성비 괜찮네요.,2023-09-09 22:38:49
3266,27662,134,2,배송이 너무 늦었어요.,2023-05-28 12:00:26
3267,27671,188,1,가격 대비 만족합니다.,2023-02-25 07:14:04
3268,27675,169,5,품질이 생각보다 별로였어요.,2022-05-17 23:22:28
3269,27677,142,2,친구한테 선물했는데 좋아합니다.,2022-03-01 17:04:02
3270,27679,191,4,가격 대비 만족합니다.,2023-04-05 07:35:48
3271,27701,62,2,가성비 괜찮네요.,2022-02-16 12:50:42
3272,27705,69,3,가격 대비 만족합니다.,2022-02-18 04:49:54
3273,27721,189,2,포장 상태가 아쉬웠습니다.,2022-01-30 11:40:36
3274,27732,164,3,배송이 너무 늦었어요.,2023-05-29 19:22:22
3275,27752,135,2,품질이 생각보다 별로였어요.,2023-06-07 02:36:16
3276,27778,179,2,친구한테 선물했는데 좋아합니다.,2023-05-30 22:11:12
3277,27787,119,2,배송이 너무 늦었어요.,2023-07-19 19:49:31
3278,27823,71,5,가격 대비 만족합니다.,2023-07-06 00:19:01
3279,27824,46,3,포장 상태가 아쉬웠습니다.,2022-06-27 19:53:35
3280,27837,18,4,품질이 생각보다 별로였어요.,2023-08-25 22:05:53
3281,27855,107,5,친구한테 선물했는데 좋아합니다.,2023-08-04 22:37:51
3282,27862,48,5,친구한테 선물했는데 좋아합니다.,2022-08-14 14:24:00
3283,27866,168,1,배송이 너무 늦었어요.,2022-06-29 11:43:59
3284,27873,68,3,배송이 너무 늦었어요.,2023-12-18 22:57:25
3285,27891,3,1,포장 상태가 아쉬웠습니다.,2022-05-01 23:07:16
3286,27913,156,5,가격 대비 만족합니다.,2022-03-08 13:08:03
3287,27928,104,5,친구한테 선물했는데 좋아합니다.,2022-09-04 19:12:19
3288,27930,194,1,배송이 빨라서 좋았어요.,2023-01-03 22:31:16
3289,27933,75,2,가격 대비 만족합니다.,2022-10-29 08:19:45
3290,27955,11,1,친구한테 선물했는데 좋아합니다.,2022-04-12 15:51:47
3291,27964,83,2,품질이 생각보다 별로였어요.,2022-12-18 15:51:54
3292,27982,59,3,배송이 너무 늦었어요.,2023-01-15 13:00:46
3293,27983,61,4,배송이 빨라서 좋았어요.,2023-03-05 01:14:23
3294,27986,122,5,친구한테 선물했는데 좋아합니다.,2022-04-07 17:43:25
3295,27987,9,3,가성비 괜찮네요.,2022-03-14 09:04:46
3296,27999,31,2,포장 상태가 아쉬웠습니다.,2022-06-26 04:07:18
3297,28020,188,1,배송이 너무 늦었어요.,2022-12-29 04:32:28
3298,28024,100,2,배송이 너무 늦었어요.,2022-02-10 17:12:54
3299,28032,182,2,배송이 빨라서 좋았어요.,2023-05-06 11:52:06
3300,28034,43,4,가성비 괜찮네요.,2022-05-01 13:02:40
3301,28044,157,5,가격 대비 만족합니다.,2023-04-21 21:45:42
3302,28051,24,2,품질이 생각보다 별로였어요.,2022-04-02 13:15:59
3303,28065,135,5,배송이 빨라서 좋았어요.,2022-08-03 08:02:06
3304,28066,105,5,가성비 괜찮네요.,2023-08-12 01:51:27
3305,28077,55,5,재구매 의사 있습니다!,2023-12-26 19:49:02
3306,28082,120,3,가성비 괜찮네요.,2024-01-05 22:26:13
3307,28092,37,5,친구한테 선물했는데 좋아합니다.,2023-05-12 01:02:10
3308,28102,19,3,배송이 빨라서 좋았어요.,2022-04-09 09:41:23
3309,28110,21,2,친구한테 선물했는데 좋아합니다.,2022-03-23 20:58:22
3310,28140,99,3,품질이 생각보다 별로였어요.,2022-01-28 21:48:54
3311,28165,191,1,가성비 괜찮네요.,2023-02-07 00:51:03
3312,28175,49,3,포장 상태가 아쉬웠습니다.,2023-04-02 15:27:54
3313,28176,133,5,친구한테 선물했는데 좋아합니다.,2022-11-29 00:09:49
3314,28180,31,4,배송이 너무 늦었어요.,2022-11-05 19:56:27
3315,28183,77,2,배송이 빨라서 좋았어요.,2023-01-08 14:28:27
3316,28196,116,1,배송이 빨라서 좋았어요.,2022-07-23 19:54:35
3317,28229,68,1,품질이 생각보다 별로였어요.,2023-04-09 01:51:08
3318,28233,107,2,품질이 생각보다 별로였어요.,2022-05-25 21:28:18
3319,28236,79,5,가성비 괜찮네요.,2023-05-08 18:08:36
3320,28238,174,1,배송이 빨라서 좋았어요.,2022-02-20 03:30:52
3321,28240,123,5,재구매 의사 있습니다!,2023-09-26 18:35:47
3322,28247,162,5,품질이 생각보다 별로였어요.,2023-04-10 12:31:16
3323,28252,143,3,품질이 생각보다 별로였어요.,2023-12-18 21:04:27
3324,28270,28,3,품질이 생각보다 별로였어요.,2022-12-19 13:21:55
3325,28276,30,2,가성비 괜찮네요.,2022-12-16 05:50:32
3326,28280,187,3,품질이 생각보다 별로였어요.,2022-05-20 08:00:24
3327,28293,159,5,배송이 빨라서 좋았어요.,2023-03-26 03:25:45
3328,28294,139,1,가격 대비 만족합니다.,2022-09-30 06:34:12
3329,28320,141,1,품질이 생각보다 별로였어요.,2023-05-29 16:40:01
3330,28329,99,2,포장 상태가 아쉬웠습니다.,2023-06-25 11:13:35
3331,28330,174,1,가성비 괜찮네요.,2023-09-15 01:26:26
3332,28337,86,2,배송이 너무 늦었어요.,2022-11-16 08:00:36
3333,28357,112,5,배송이 빨라서 좋았어요.,2023-10-29 12:29:29
3334,28409,186,1,품질이 생각보다 별로였어요.,2023-09-09 02:13:10
3335,28411,54,4,배송이 너무 늦었어요.,2022-08-22 16:06:14
3336,28413,110,4,배송이 빨라서 좋았어요.,2023-11-14 10:03:50
3337,28417,125,3,가격 대비 만족합니다.,2023-07-15 17:37:41
3338,28424,200,4,친구한테 선물했는데 좋아합니다.,2022-01-22 10:50:44
3339,28443,133,5,가격 대비 만족합니다.,2022-09-13 05:10:56
3340,28452,168,3,친구한테 선물했는데 좋아합니다.,2023-03-24 21:32:34
3341,28455,100,1,포장 상태가 아쉬웠습니다.,2023-06-22 15:13:00
3342,28469,134,1,배송이 빨라서 좋았어요.,2023-07-17 19:53:30
3343,28486,20,2,포장 상태가 아쉬웠습니다.,2022-11-15 12:20:56
3344,28490,180,3,품질이 생각보다 별로였어요.,2023-01-11 17:49:58
3345,28492,159,4,재구매 의사 있습니다!,2023-03-16 05:14:39
3346,28504,101,1,포장 상태가 아쉬웠습니다.,2022-06-26 17:54:27
3347,28510,105,5,재구매 의사 있습니다!,2022-09-07 05:08:59
3348,28515,108,5,가격 대비 만족합니다.,2023-01-27 22:10:00
3349,28548,83,5,재구매 의사 있습니다!,2023-06-23 20:43:31
3350,28550,195,2,친구한테 선물했는데 좋아합니다.,2023-01-15 00:17:32
3351,28560,88,4,가성비 괜찮네요.,2023-06-21 15:06:39
3352,28562,148,2,가성비 괜찮네요.,2022-10-11 16:18:43
3353,28563,120,1,친구한테 선물했는데 좋아합니다.,2022-10-03 08:03:00
3354,28566,43,4,배송이 너무 늦었어요.,2022-04-01 08:17:22
3355,28584,78,1,포장 상태가 아쉬웠습니다.,2022-09-06 13:31:52
3356,28593,132,4,배송이 너무 늦었어요.,2023-08-27 15:16:12
3357,28595,131,3,포장 상태가 아쉬웠습니다.,2022-08-29 23:43:58
3358,28597,132,3,가격 대비 만족합니다.,2022-04-30 00:11:59
3359,28604,18,5,배송이 너무 늦었어요.,2022-05-01 03:46:54
3360,28605,97,5,배송이 너무 늦었어요.,2024-01-02 10:07:18
3361,28612,13,4,재구매 의사 있습니다!,2022-09-19 02:56:39
3362,28613,163,3,포장 상태가 아쉬웠습니다.,2023-11-06 15:16:53
3363,28615,105,5,배송이 너무 늦었어요.,2023-01-22 21:33:41
3364,28618,141,2,친구한테 선물했는데 좋아합니다.,2022-12-20 15:59:16
3365,28623,112,3,배송이 너무 늦었어요.,2023-01-17 00:07:15
3366,28626,107,4,재구매 의사 있습니다!,2024-01-07 02:15:10
3367,28634,77,4,친구한테 선물했는데 좋아합니다.,2023-07-16 10:33:53
3368,28642,8,5,배송이 빨라서 좋았어요.,2023-09-28 07:39:13
3369,28646,136,4,배송이 빨라서 좋았어요.,2023-01-02 06:31:10
3370,28649,162,3,가성비 괜찮네요.,2022-11-06 18:09:54
3371,28654,74,1,친구한테 선물했는데 좋아합니다.,2022-10-29 10:39:38
3372,28664,166,4,배송이 빨라서 좋았어요.,2022-02-06 19:17:44
3373,28671,99,4,가성비 괜찮네요.,2023-09-02 03:21:31
3374,28672,108,2,배송이 너무 늦었어요.,2023-02-20 08:58:27
3375,28675,23,3,포장 상태가 아쉬웠습니다.,2023-01-12 12:04:08
3376,28682,2,3,친구한테 선물했는데 좋아합니다.,2023-01-27 09:33:25
3377,28687,62,1,재구매 의사 있습니다!,2023-12-12 09:13:45
3378,28729,96,3,배송이 너무 늦었어요.,2022-09-20 23:37:25
3379,28745,47,5,가격 대비 만족합니다.,2023-05-18 04:03:56
3380,28754,25,2,품질이 생각보다 별로였어요.,2022-07-19 20:47:56
3381,28757,71,5,친구한테 선물했는데 좋아합니다.,2023-12-18 19:55:38
3382,28761,178,1,포장 상태가 아쉬웠습니다.,2023-12-25 20:54:27
3383,28762,10,5,배송이 빨라서 좋았어요.,2022-09-14 20:52:22
3384,28779,63,5,가격 대비 만족합니다.,2022-06-14 12:24:51
3385,28799,195,3,배송이 너무 늦었어요.,2022-09-15 14:05:03
3386,28803,130,1,가성비 괜찮네요.,2022-07-11 00:13:36
3387,28822,189,5,배송이 빨라서 좋았어요.,2022-10-13 09:31:39
3388,28823,21,5,재구매 의사 있습니다!,2023-07-25 20:29:48
3389,28841,17,2,포장 상태가 아쉬웠습니다.,2022-02-08 03:25:43
3390,28842,170,3,가성비 괜찮네요.,2023-07-29 12:47:25
3391,28852,100,2,배송이 빨라서 좋았어요.,2022-07-05 09:49:02
3392,28853,192,3,친구한테 선물했는데 좋아합니다.,2022-05-31 02:07:42
3393,28855,170,2,친구한테 선물했는데 좋아합니다.,2023-01-21 15:06:41
3394,28865,62,5,가격 대비 만족합니다.,2022-06-13 14:31:36
3395,28870,195,4,배송이 빨라서 좋았어요.,2023-10-13 07:03:18
3396,28877,177,1,배송이 너무 늦었어요.,2022-04-12 10:21:29
3397,28883,81,4,포장 상태가 아쉬웠습니다.,2022-03-07 10:50:17
3398,28890,91,4,배송이 너무 늦었어요.,2022-04-13 23:48:32
3399,28901,170,5,재구매 의사 있습니다!,2023-04-30 04:09:39
3400,28917,70,3,배송이 너무 늦었어요.,2022-11-19 03:23:01
3401,28918,52,3,배송이 빨라서 좋았어요.,2022-05-03 08:53:23
3402,28920,98,3,재구매 의사 있습니다!,2023-03-10 23:44:19
3403,28938,170,4,가성비 괜찮네요.,2023-07-03 06:47:39
3404,28956,89,1,포장 상태가 아쉬웠습니다.,2023-04-03 06:45:39
3405,28957,138,2,가성비 괜찮네요.,2022-06-26 15:42:22
3406,28960,84,4,배송이 너무 늦었어요.,2023-08-14 18:11:22
3407,28961,137,2,재구매 의사 있습니다!,2022-11-01 13:23:33
3408,28974,169,1,품질이 생각보다 별로였어요.,2022-08-02 05:30:56
3409,28978,5,5,배송이 너무 늦었어요.,2023-12-18 22:42:19
3410,28985,165,2,친구한테 선물했는데 좋아합니다.,2023-03-04 13:04:55
3411,28994,8,5,배송이 너무 늦었어요.,2023-06-22 14:47:09
3412,28996,187,5,친구한테 선물했는데 좋아합니다.,2023-05-31 06:20:55
3413,28999,44,1,친구한테 선물했는데 좋아합니다.,2023-06-17 18:53:00
3414,29018,85,2,포장 상태가 아쉬웠습니다.,2022-04-06 21:47:47
3415,29019,37,2,가성비 괜찮네요.,2023-08-27 08:12:55
3416,29025,30,2,품질이 생각보다 별로였어요.,2023-08-24 15:56:42
3417,29044,185,2,친구한테 선물했는데 좋아합니다.,2022-05-20 10:22:36
3418,29053,35,4,포장 상태가 아쉬웠습니다.,2022-06-17 07:29:05
3419,29058,179,5,품질이 생각보다 별로였어요.,2023-12-09 16:30:44
3420,29072,197,2,친구한테 선물했는데 좋아합니다.,2022-12-15 15:00:53
3421,29073,104,1,친구한테 선물했는데 좋아합니다.,2023-09-14 14:00:25
3422,29087,100,4,포장 상태가 아쉬웠습니다.,2023-05-30 08:42:55
3423,29091,13,4,친구한테 선물했는데 좋아합니다.,2022-08-01 10:45:33
3424,29094,124,1,재구매 의사 있습니다!,2023-08-09 06:39:31
3425,29101,44,1,재구매 의사 있습니다!,2023-12-08 22:14:28
3426,29102,95,3,가격 대비 만족합니다.,2023-10-22 17:57:28
3427,29111,63,3,재구매 의사 있습니다!,2023-12-04 22:14:59
3428,29132,124,2,포장 상태가 아쉬웠습니다.,2022-08-10 12:45:02
3429,29138,161,1,가성비 괜찮네요.,2023-06-19 22:27:51
3430,29140,82,4,가격 대비 만족합니다.,2023-10-14 21:27:23
3431,29143,115,5,친구한테 선물했는데 좋아합니다.,2023-02-20 08:08:17
3432,29153,27,3,품질이 생각보다 별로였어요.,2022-05-20 02:32:35
3433,29158,142,1,품질이 생각보다 별로였어요.,2023-10-30 10:13:56
3434,29161,111,1,배송이 빨라서 좋았어요.,2023-04-14 21:54:36
3435,29173,136,3,재구매 의사 있습니다!,2022-09-09 02:48:33
3436,29198,145,3,배송이 너무 늦었어요.,2023-01-21 06:20:55
3437,29206,45,3,가격 대비 만족합니다.,2022-06-07 19:30:10
3438,29207,194,2,가성비 괜찮네요.,2022-06-21 05:38:55
3439,29208,181,5,포장 상태가 아쉬웠습니다.,2022-04-10 06:17:12
3440,29210,188,5,품질이 생각보다 별로였어요.,2023-04-03 06:59:18
3441,29215,140,2,가격 대비 만족합니다.,2022-11-19 12:23:59
3442,29221,172,4,포장 상태가 아쉬웠습니다.,2023-06-17 05:19:24
3443,29225,182,3,배송이 너무 늦었어요.,2023-05-13 18:36:39
3444,29236,128,3,친구한테 선물했는데 좋아합니다.,2022-02-28 03:45:27
3445,29246,106,5,가격 대비 만족합니다.,2022-02-19 19:39:27
3446,29259,90,5,품질이 생각보다 별로였어요.,2022-11-15 08:30:15
3447,29265,59,5,배송이 너무 늦었어요.,2022-03-08 09:10:49
3448,29268,163,1,재구매 의사 있습니다!,2023-11-13 11:51:39
3449,29283,46,4,배송이 너무 늦었어요.,2022-08-16 15:07:12
3450,29284,31,3,포장 상태가 아쉬웠습니다.,2022-09-02 16:01:06
3451,29290,14,1,포장 상태가 아쉬웠습니다.,2023-08-25 11:56:34
3452,29314,67,1,친구한테 선물했는데 좋아합니다.,2022-05-10 12:24:17
3453,29329,187,5,배송이 빨라서 좋았어요.,2022-11-12 09:19:00
3454,29333,147,4,재구매 의사 있습니다!,2022-01-29 16:11:59
3455,29341,51,3,친구한테 선물했는데 좋아합니다.,2022-11-04 12:22:47
3456,29342,193,5,가성비 괜찮네요.,2022-09-04 18:10:32
3457,29347,180,1,친구한테 선물했는데 좋아합니다.,2023-06-06 22:57:41
3458,29348,18,3,재구매 의사 있습니다!,2022-05-29 20:16:21
3459,29364,43,3,품질이 생각보다 별로였어요.,2022-10-20 01:14:50
3460,29382,32,4,가격 대비 만족합니다.,2022-11-26 16:35:30
3461,29385,20,4,배송이 빨라서 좋았어요.,2022-10-29 05:18:15
